"CompanyCode","Product","ProductType","ProductDescription","BaseUnit","VolumeUnit","NetWeight","GrossWeight","IsMarkedForDeletion","ProcessDate","MeasureID","MeasureunitID","Plant","ToleranceValue","District","IsGeneric","StandardPrice","SupplierAccountGroup","ValidityEndDate","MATERIALTYPEID","MATERIALGROUP","Enabled"
5700,50517283,"XXX","ETL4- DISTRIBUID.10L-E992100040",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50880264,"XXX","L6BA-HOJA TRINCHETA 18 MM P/CORTE",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10343482,"XXX","IP PWD PX YCF ENT MD BR",0,0,0,0,,,"KG","KG",4200,0,0,0,0,0,0,4200,4200,
5700,50514698,"XXX","GRBU-VARILLA PARA CHAVETAS DE 10X 8-P057",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10357306,"XXX","FIL LEV NAR RENW 1500 ART 0718",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50516212,"XXX","LUGE-ALCOHOL ISOPROPIL COMPITT PROPHYL",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10377557,"XXX","ETI LEV SPO NAR 500 2ORD 0319",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518680,"XXX","LAL3-COJ PISTON FRENO BOT 730341217",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,40361,"XXX","FLOC INF Z STAND",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50511774,"XXX","L2LL-GUIA-POS02-P064",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50512627,"XXX","L5ET-REENG ALMOHADILLA FIJA 1.5-P029",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513726,"XXX","L8LL-PASADOR ELASTICO-POS107-P020",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,10320028,"XXX","FILM BCO. IMPRESO WE POMELO 2.25L - BAMB",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50808028,"XXX","ETL3-Patin Delantero-2Lts New Shape",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,10418246,"XXX","CAJA X 12 X 900 SIN IMPRESION",0,0,0,0,,,"PC","PC",4200,0,0,0,0,0,0,4200,4200,
5700,50513970,"XXX","GRHE-Pinza de punta 167 mm L plana",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50514531,"XXX","GRBU-ANILLO SEEGER DIN 471 EJE A38-P057",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50518311,"XXX","LGL4-PICO LLEN GUARN GOMA 4-5930/1",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50514184,"XXX","GREL-Cable conector naranja M12",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50517806,"XXX","PAL3-P13K12003002 SILENCIADOR",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50513627,"XXX","L8LL-ANILLO DE RETENCION-POS109-P020",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519531,"XXX","QUIM-BACTERICIDA TOPAX 52",0,0,0,0,,,"KG","KG",5700,0,0,0,0,0,0,5700,5700,
5700,50519182,"XXX","TRGE-FOTOCELULA E3S-RS30B4-30",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50514168,"XXX","GREL-ESPEJO REFLECTIVO DIAMETRO 85 MM",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,176880,"XXX","LEVITE POMELO SG 2250CC PROMO",0,0,0,0,,,"BT","BT",5700,0,0,0,0,0,0,5700,5700,
5700,50512380,"XXX","GRFI-FILTRO COMUN (595X595X48 MM) -P045",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50516297,"XXX","CRGE-FILT COALESCE 613C-010  PE3056109",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
5700,50519393,"XXX","PTGE-CHAN.PLATE M10M C-O 6-367317 0406",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
4200,50788363,"XXX","ESPEC-JUNTA-BURLETE DE TAPA GRANDE",0,0,0,0,,,"UN","UN",4200,0,0,0,0,0,0,4200,4200,
5800,189260,"XXX","SECALBUM LATA X 225 GR",0,0,0,0,,,"PC","PC",5800,0,0,0,0,0,0,5800,5800,
5700,50522091,"XXX","BCCT-MEDIA MALLA EUR C247 REGINA 16-B2",0,0,0,0,,,"UN","UN",5700,0,0,0,0,0,0,5700,5700,
